Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2570","Oilcrops, Other","2022","2022","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2010","2010","kcal/cap/d","316.95","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2010","2010","g/cap/d","35.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2011","2011","kcal/cap/d","326.02","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2011","2011","g/cap/d","36.22","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2012","2012","kcal/cap/d","327.05","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2012","2012","g/cap/d","36.34","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2013","2013","kcal/cap/d","328.12","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2013","2013","g/cap/d","36.46","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2014","2014","kcal/cap/d","328.94","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2014","2014","g/cap/d","36.55","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2015","2015","kcal/cap/d","329.98","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2015","2015","g/cap/d","36.66","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2016","2016","kcal/cap/d","330.06","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2016","2016","g/cap/d","36.67","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2017","2017","kcal/cap/d","330.31","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2017","2017","g/cap/d","36.7","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2018","2018","kcal/cap/d","331.82","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2018","2018","g/cap/d","36.87","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2019","2019","kcal/cap/d","332.71","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2019","2019","g/cap/d","36.97","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2020","2020","kcal/cap/d","330.14","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2020","2020","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2020","2020","g/cap/d","36.68","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2021","2021","kcal/cap/d","333.65","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2021","2021","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2021","2021","g/cap/d","37.07","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2571","Soyabean Oil","2022","2022","kcal/cap/d","334.78","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2571","Soyabean Oil","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2571","Soyabean Oil","2022","2022","g/cap/d","37.2","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2010","2010","kcal/cap/d","4.35","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2010","2010","g/cap/d","0.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2011","2011","kcal/cap/d","4.32","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2011","2011","g/cap/d","0.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2012","2012","kcal/cap/d","4.28","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2012","2012","g/cap/d","0.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2013","2013","kcal/cap/d","4.24","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2013","2013","g/cap/d","0.47","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2014","2014","kcal/cap/d","4.26","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2014","2014","g/cap/d","0.47","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2015","2015","kcal/cap/d","4.63","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2015","2015","g/cap/d","0.51","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2016","2016","kcal/cap/d","5.42","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2016","2016","g/cap/d","0.6","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2017","2017","kcal/cap/d","4.78","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2017","2017","g/cap/d","0.53","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2018","2018","kcal/cap/d","4.54","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2018","2018","g/cap/d","0.5","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2572","Groundnut Oil","2019","2019","kcal/cap/d","4.93","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2572","Groundnut Oil","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","684","Fat supply quantity (g/capita/day)","S2572","Groundnut Oil","2019","2019","g/cap/d","0.55","E","Estimated value",""
